"output","factor","module","group","mu","mu.star","sigma","sigma_mu_ratio","interaction_type"
"up2_phi_porosity_z","mu_L","up2","Polymer",0.0279620675863195,0.0279620675863195,0.016727123250889,0.598207668272455,"Complex"
"up2_phi_porosity_z","T_dryer_in","up2","Process",0.028836114443435,0.0303860896563675,0.0229650686166431,0.755775714359833,"Complex"
"up2_phi_porosity_z","mdot_gas_dry","up2","Process",0.0235659003094877,0.0239740454324228,0.0165582353243073,0.690673393899291,"Complex"
"up2_phi_porosity_z","Y_in","up2","Process",-0.000626904945272818,0.000626904945272818,0.00122424690325321,1.95284295088858,"Volatile"
"up2_phi_porosity_z","t_hold","up2","Process",-0.0209492816398053,0.0209492816398053,0.022968688220891,1.0963950275626,"Volatile"
"up2_phi_porosity_z","D_b","up2","Process",-0.016182722107458,0.016182722107458,0.0172533834249803,1.06616076766398,"Volatile"
"up2_phi_porosity_z","Tg_polymer","up2","Polymer",0.00623860758513114,0.0105832091343246,0.0227324369112436,2.14797200194366,"Volatile"
"up2_phi_porosity_z","n_flow","up2","Polymer",0.00331753059069113,0.00331753059069113,0.0099253630979634,2.99179248740422,"Volatile"
"up2_phi_porosity_z","k_perm_mono","up2","Polymer",-0.0124861451447787,0.0124871479748269,0.0159372354436335,1.27629106948694,"Volatile"
"up2_phi_porosity_z","k_perm_plast","up2","Polymer",-0.013543043042253,0.0146772558745526,0.0157009690370308,1.06974826706218,"Volatile"
"up2_phi_porosity_z","k_perm_bind","up2","Polymer",0.0101646696493012,0.0101646696493012,0.0107817979540024,1.06071307046793,"Volatile"
"up2_phi_porosity_z","T_bp_solv","up2","Polymer",0.0122604892332774,0.0127672045374576,0.0152845943385493,1.1971762725118,"Volatile"
"up2_rho_tapped","v_tip","up1","Process",-12.0233925710472,67.10570595434,108.062036529181,1.61032560484065,"Volatile"
"up2_rho_tapped","tau_mix","up1","Process",-35.8148428467657,40.1653155734563,46.7689483909714,1.16441132661931,"Volatile"
"up2_rho_tapped","P_mix","up1","Process",-147.002977877974,147.002977877974,64.9715923944274,0.441974668352364,"Complex"
"up2_rho_tapped","T_mix","up1","Process",-30.4188099866093,37.1330904319412,50.3850156177047,1.35687644178316,"Volatile"
"up2_rho_tapped","C_gas_diss_temp","up1","Process",-6.58381411848065,9.85484208740489,22.3364431532356,2.26654500956266,"Volatile"
"up2_rho_tapped","Q_gas","up1","Process",-11.8870767219229,19.6076918765084,27.9851430196776,1.42725330426097,"Volatile"
"up2_rho_tapped","Q_colloid","up1","Process",22.4981182829926,26.4471023442354,32.8436662044992,1.24186255934605,"Volatile"
"up2_rho_tapped","Q_template","up1","Process",-11.8526317864944,39.5670175641649,52.4943967499532,1.32672109200104,"Volatile"
"up2_rho_tapped","C_solid_mass","up1","Polymer",53.5003430336273,70.9392728570673,70.7829732403716,0.997796712449948,"Complex"
"up2_rho_tapped","C_temp_mass","up1","Polymer",0.564897523410598,0.564897523410598,1.3469668049954,2.38444452165946,"Volatile"
"up2_rho_tapped","D_particle","up1","Polymer",-0.380921062444833,1.25492068033319,1.89214035912546,1.50777685695887,"Volatile"
"up2_rho_tapped","D_template","up1","Polymer",-2.57938049568261,2.57938106657694,5.17572075483485,2.00657468642408,"Volatile"
"up2_rho_tapped","C_binder","up1","Polymer",-10.3173184448401,10.3173184448401,7.31149584865687,0.708662419188338,"Complex"
"up2_rho_tapped","C_monomer","up1","Polymer",-2.33068644877717,6.28332296652005,9.03660367133215,1.43818863354353,"Volatile"
"up2_rho_tapped","C_plasticizer","up1","Polymer",-2.82236149881655,11.1916373495867,17.5646652112578,1.56944552996139,"Volatile"
"up2_rho_tapped","C_surfactant","up1","Surface",-116.56909448775,116.645246926408,103.165106027733,0.884434717625664,"Complex"
"up2_rho_tapped","CMC","up1","Surface",0.45300372563323,0.460315853191206,1.50499359128642,3.26948025112069,"Volatile"
"up2_rho_tapped","HLB","up1","Surface",-0.778107005048168,1.28691207008648,3.74499970156243,2.91006649841335,"Volatile"
"up2_rho_tapped","MW_surfactant","up1","Surface",57.4317219374781,60.557300106468,68.3709783976956,1.12902950226463,"Volatile"
"up2_rho_tapped","A_molecule","up1","Surface",-36.300360239824,43.7718859875907,49.790927893512,1.13750931151625,"Volatile"
"up2_rho_tapped","D_surf","up1","Surface",0.000215625453660332,0.000991001409936843,0.00176135264910881,1.77734625949833,"Volatile"
"up2_rho_tapped","ionic_strength","up1","Surface",3.84865707483987,21.5634725698459,45.349072098561,2.10305051524848,"Volatile"
"up2_rho_tapped","Delta_pH","up1","Surface",4.2021295608238,32.7426440821374,48.6063010790453,1.48449529479393,"Volatile"
"up2_rho_tapped","template_dose","up1","Polymer",-62.2318294087225,63.3035178226402,54.6205488280213,0.862835916655591,"Complex"
"up2_rho_tapped","chi_template","up1","Polymer",-5.79170289051347,5.8557521474992,9.41136357329803,1.60719978172527,"Volatile"
"up2_rho_tapped","ALR","up2","Process",-35.6993765678253,35.6993765678253,11.4215456700064,0.319936838345247,"Complex"
"up2_rho_tapped","P_atom_air","up2","Process",-103.088788283341,103.088788283341,31.8953161771158,0.309396557164402,"Complex"
"up2_rho_tapped","P_feed","up2","Process",-96.2896659110031,96.2896659110031,68.1247406157289,0.707497943535228,"Complex"
"up2_rho_tapped","mdot_L","up2","Process",22.3511053694504,22.3511053694504,16.2696911082308,0.727914384514883,"Complex"
"up2_rho_tapped","sigma","up2","Surface",48.4769247313002,49.6193164408498,19.3989812858171,0.390956237959106,"Complex"
"up2_rho_tapped","mu_L","up2","Polymer",-17.5287093834157,17.5287093834157,11.7121366579879,0.668168796789394,"Complex"
"up2_rho_tapped","T_dryer_in","up2","Process",-22.1779826928516,22.1779826928516,15.6088485343534,0.703799292772669,"Complex"
"up2_rho_tapped","mdot_gas_dry","up2","Process",-19.6992040523013,19.7034281250422,15.3780924972308,0.780478016294329,"Complex"
"up2_rho_tapped","Y_in","up2","Process",-0.145829473355779,0.337997088921964,0.688732169424155,2.03768669020451,"Volatile"
"up2_rho_tapped","t_hold","up2","Process",11.676325939731,11.676325939731,13.4925117925493,1.15554429211661,"Volatile"
"up2_rho_tapped","D_b","up2","Process",9.16928822153951,9.16928822153951,8.84958755694255,0.965133535245849,"Complex"
"up2_rho_tapped","Tg_polymer","up2","Polymer",16.691152136411,16.691152136411,33.0384705635183,1.97940024112814,"Volatile"
"up2_rho_tapped","n_flow","up2","Polymer",11.7529099941805,11.7529099941805,24.8869849339173,2.11751684869876,"Volatile"
"up2_rho_tapped","k_perm_mono","up2","Polymer",6.97784444920103,6.97784444920103,8.7937578049858,1.26023987335984,"Volatile"
"up2_rho_tapped","k_perm_plast","up2","Polymer",7.96068410738116,7.96068410738116,7.50452113585138,0.942698018741025,"Complex"
"up2_rho_tapped","k_perm_bind","up2","Polymer",-6.21091717175562,6.21091717175562,6.59672176348644,1.06211716902059,"Volatile"
"up2_rho_tapped","T_bp_solv","up2","Polymer",37.3087947142125,37.4786440107146,47.3354303571918,1.26299741110322,"Volatile"
"up2_Tg_product_K","v_tip","up1","Process",0.0339699949313574,0.0697436978933377,0.263590274646494,3.77941351847467,"Volatile"
"up2_Tg_product_K","tau_mix","up1","Process",-0.0581479995513286,0.153120014565088,0.368409893543873,2.40602049699565,"Volatile"
"up2_Tg_product_K","P_mix","up1","Process",0.483450071328222,0.483450071328222,1.42772141322835,2.95319309666425,"Volatile"
"up2_Tg_product_K","T_mix","up1","Process",0.750526107214913,1.0429793512374,3.62834511058525,3.47882736727297,"Volatile"
"up2_Tg_product_K","C_gas_diss_temp","up1","Process",9.91451901053134e-05,9.91451901119452e-05,0.000468487105286023,4.72526306880901,"Volatile"
"up2_Tg_product_K","Q_gas","up1","Process",0.00406831943817731,0.00586718568697577,0.0213101676228094,3.63209360666982,"Volatile"
"up2_Tg_product_K","Q_colloid","up1","Process",18.0325701794555,18.0325701794555,13.5071206086188,0.749040235207705,"Complex"
"up2_Tg_product_K","Q_template","up1","Process",-22.0043452429719,22.0043452429719,12.2965844479602,0.55882528256039,"Complex"
"up2_Tg_product_K","C_solid_mass","up1","Polymer",58.0639724079611,58.0639724079611,33.194926479886,0.571695753894624,"Complex"
"up2_Tg_product_K","C_temp_mass","up1","Polymer",-6.01130192040481e-05,6.01134377923529e-05,0.000328309595019763,5.46150090689919,"Volatile"
"up2_Tg_product_K","D_particle","up1","Polymer",0.107442262385288,0.107504997488411,0.489179642529299,4.55029676719941,"Volatile"
"up2_Tg_product_K","D_template","up1","Polymer",0.000143258516103373,0.000143258516103373,0.000548408099479305,3.82810121447568,"Volatile"
"up2_Tg_product_K","C_binder","up1","Polymer",-0.295946722715814,0.295946722715814,0.584603192798983,1.97536633429915,"Volatile"
"up2_Tg_product_K","C_monomer","up1","Polymer",-16.2822898913565,17.1523213880112,11.0540301859195,0.644462631958717,"Complex"
"up2_Tg_product_K","C_plasticizer","up1","Polymer",-39.7417733299024,39.7417733299024,14.6642797336513,0.368989063772293,"Complex"
"up2_Tg_product_K","C_surfactant","up1","Surface",0.18882917081395,0.18882917081395,0.451397959350288,2.39050967286746,"Volatile"
"up2_Tg_product_K","CMC","up1","Surface",-0.000235587063635971,0.000237749521397272,0.00125724328133458,5.2881001566088,"Volatile"
"up2_Tg_product_K","HLB","up1","Surface",0.000157942989309371,0.000157943040048754,0.000587189841620075,3.71773166730753,"Volatile"
"up2_Tg_product_K","MW_surfactant","up1","Surface",-0.0851099478854181,0.0851099666086284,0.425024688367044,4.99382980986806,"Volatile"
"up2_Tg_product_K","A_molecule","up1","Surface",0.0179443149962455,0.0179443149963118,0.0584202728279984,3.25564240485112,"Volatile"
"up2_Tg_product_K","D_surf","up1","Surface",5.59975286762438e-07,5.59975286762438e-07,3.06711042659375e-06,5.47722461883383,"Volatile"
"up2_Tg_product_K","ionic_strength","up1","Surface",0.0272492957418455,0.0522704644865575,0.210379313209671,4.0248219577956,"Volatile"
"up2_Tg_product_K","Delta_pH","up1","Surface",-0.00873825228821895,0.156581369434922,0.590493396278217,3.77115999438003,"Volatile"
"up2_Tg_product_K","template_dose","up1","Polymer",-1.77570262177102,1.95638092783167,6.37801347928181,3.26010818677873,"Volatile"
"up2_Tg_product_K","chi_template","up1","Polymer",0.392492677732664,0.396706318526413,0.78037989146885,1.96714762287531,"Volatile"
"up2_Tg_product_K","ALR","up2","Process",0.0814738971709663,0.0814738971709663,0.247756588952454,3.04093209672489,"Volatile"
"up2_Tg_product_K","P_atom_air","up2","Process",0.174907284733895,0.174907284733895,0.367177983935488,2.09927210575657,"Volatile"
"up2_Tg_product_K","P_feed","up2","Process",0.0553838156370645,0.0553838156370645,0.27346058407604,4.93755406575909,"Volatile"
"up2_Tg_product_K","mdot_L","up2","Process",-2.48305902539391,2.48305902539391,3.89656188476153,1.56925866236441,"Volatile"
"up2_Tg_product_K","sigma","up2","Surface",-0.112525645077896,0.112525645077896,0.397310120758228,3.53084064066632,"Volatile"
"up2_Tg_product_K","mu_L","up2","Polymer",-0.0562274808852071,0.0562274808852071,0.143273863722318,2.54811102092273,"Volatile"
"up2_Tg_product_K","T_dryer_in","up2","Process",1.52937544781988,1.52937544781988,1.58581115440882,1.0369011459347,"Volatile"
"up2_Tg_product_K","mdot_gas_dry","up2","Process",2.49102102091483,2.49102102091483,4.2904696885282,1.7223739392422,"Volatile"
"up2_Tg_product_K","Y_in","up2","Process",-0.339342778983103,0.426942366893269,0.605055657420242,1.41718345223748,"Volatile"
"up2_Tg_product_K","t_hold","up2","Process",3.33536445396021e-06,3.33536445396021e-06,1.46022042078422e-05,4.37799359242568,"Volatile"
"up2_Tg_product_K","D_b","up2","Process",2.58534673444425e-06,2.58534673444425e-06,1.16367079317456e-05,4.50102408961676,"Volatile"
"up2_Tg_product_K","Tg_polymer","up2","Polymer",65.0129435118389,65.0129435118389,16.2530188402179,0.249996661622592,"Linear"
"up2_Tg_product_K","n_flow","up2","Polymer",-0.0392933020674297,0.0392933020674297,0.153944496829878,3.91783048840487,"Volatile"
"up2_Tg_product_K","k_perm_mono","up2","Polymer",0.378159800571332,0.378159800571332,1.01163654314572,2.67515622130463,"Volatile"
"up2_Tg_product_K","k_perm_plast","up2","Polymer",0.654114422804416,0.654114422804416,1.10270609049114,1.68579999469123,"Volatile"
"up2_Tg_product_K","k_perm_bind","up2","Polymer",-0.491822646896149,0.491822646896149,1.29996247668237,2.64315294321302,"Volatile"
"up2_Tg_product_K","T_bp_solv","up2","Polymer",-1.65374012233346,1.65374012233346,2.35164827036066,1.42201802967835,"Volatile"
"up2_X_moisture","v_tip","up1","Process",7.02982573136197e-07,5.92609602506743e-05,0.00018297340591313,3.08758759795912,"Volatile"
"up2_X_moisture","tau_mix","up1","Process",-5.67943517870172e-05,6.07379491847025e-05,0.000229913487359504,3.78533504087112,"Volatile"
"up2_X_moisture","P_mix","up1","Process",-0.000336450681123433,0.000336450681123433,0.000758627190989841,2.25479463574492,"Volatile"
"up2_X_moisture","T_mix","up1","Process",-2.17059304378782e-05,0.000380588986091398,0.00113240747819382,2.97540790610761,"Volatile"
"up2_X_moisture","C_gas_diss_temp","up1","Process",-1.63619083256844e-07,1.63619083257002e-07,7.73472173143558e-07,4.72727360248462,"Volatile"
"up2_X_moisture","Q_gas","up1","Process",-3.75197405285766e-06,4.32869254446073e-06,1.62753540253988e-05,3.75987757463296,"Volatile"
"up2_X_moisture","Q_colloid","up1","Process",-9.97067553923687e-06,0.000171019367235075,0.000358183882035009,2.09440537540211,"Volatile"
"up2_X_moisture","Q_template","up1","Process",-0.000114628598420677,0.000185320146240918,0.000273602758438368,1.47637892581134,"Volatile"
"up2_X_moisture","C_solid_mass","up1","Polymer",0.00019042126849161,0.000582386193258806,0.000861106009688379,1.47858245895214,"Volatile"
"up2_X_moisture","C_temp_mass","up1","Polymer",3.65431679810791e-08,3.65435236362913e-08,1.9877266446601e-07,5.43934039980232,"Volatile"
"up2_X_moisture","D_particle","up1","Polymer",-1.41269642332535e-06,1.92618414363052e-06,4.98875909899835e-06,2.58996997535002,"Volatile"
"up2_X_moisture","D_template","up1","Polymer",-1.24467230597183e-07,1.24467230597183e-07,3.9324756172694e-07,3.15944654540937,"Volatile"
"up2_X_moisture","C_binder","up1","Polymer",7.85499467603514e-05,7.85499467603514e-05,0.000262786848441826,3.34547455829046,"Volatile"
"up2_X_moisture","C_monomer","up1","Polymer",-0.000153575859162971,0.000154825431403535,0.000693884501792461,4.48172173978271,"Volatile"
"up2_X_moisture","C_plasticizer","up1","Polymer",-0.00018234562339077,0.000183922123217189,0.000445121948366577,2.42016534270293,"Volatile"
"up2_X_moisture","C_surfactant","up1","Surface",-0.000226960715588904,0.000226960715588904,0.000489848271276028,2.15829541251224,"Volatile"
"up2_X_moisture","CMC","up1","Surface",2.16640541412476e-07,2.23884925009373e-07,1.19194798437897e-06,5.32393140953582,"Volatile"
"up2_X_moisture","HLB","up1","Surface",-1.81473085265167e-07,1.81473173682993e-07,6.89889349091562e-07,3.80160513584613,"Volatile"
"up2_X_moisture","MW_surfactant","up1","Surface",5.59392279363602e-05,5.59392459845253e-05,0.000244882931896423,4.37765879011251,"Volatile"
"up2_X_moisture","A_molecule","up1","Surface",-2.14488920940802e-05,2.14488920941436e-05,7.59060685545e-05,3.53892724255093,"Volatile"
"up2_X_moisture","D_surf","up1","Surface",-9.24703237085939e-10,9.24703238161037e-10,5.06480788177402e-09,5.47722520345709,"Volatile"
"up2_X_moisture","ionic_strength","up1","Surface",-3.77206747232349e-05,7.68568517156018e-05,0.000316015559841642,4.11174219067695,"Volatile"
"up2_X_moisture","Delta_pH","up1","Surface",-1.39382148189796e-05,9.7923671674608e-05,0.000349161134980326,3.56564586487891,"Volatile"
"up2_X_moisture","template_dose","up1","Polymer",-0.000187300804127645,0.000197600257587882,0.000543973586802121,2.75289917858629,"Volatile"
"up2_X_moisture","chi_template","up1","Polymer",3.39308720757504e-06,1.23574722517708e-05,4.21969003144856e-05,3.41468703750792,"Volatile"
"up2_X_moisture","ALR","up2","Process",-9.48975042974864e-05,9.48975042974864e-05,0.000354259937120355,3.73307959722328,"Volatile"
"up2_X_moisture","P_atom_air","up2","Process",-0.000202960908807894,0.000202960908807894,0.000503102179162153,2.47881319667498,"Volatile"
"up2_X_moisture","P_feed","up2","Process",-2.49073594704894e-05,2.49073594704894e-05,9.76182936626197e-05,3.9192550209218,"Volatile"
"up2_X_moisture","mdot_L","up2","Process",0.00123592028304753,0.00123592028304753,0.00179170891601924,1.44969618234701,"Volatile"
"up2_X_moisture","sigma","up2","Surface",8.39983639586625e-05,8.39983639586625e-05,0.000282226940834086,3.3599099736392,"Volatile"
"up2_X_moisture","mu_L","up2","Polymer",4.5756224885075e-05,4.5756224885075e-05,0.000129495413616088,2.83011576985075,"Volatile"
"up2_X_moisture","T_dryer_in","up2","Process",-0.000697328951750048,0.000697328951750048,0.000736282331288302,1.05586083790225,"Volatile"
"up2_X_moisture","mdot_gas_dry","up2","Process",-0.00111175285169379,0.00111175285169379,0.00182244690110911,1.63925543193575,"Volatile"
"up2_X_moisture","Y_in","up2","Process",0.000304503447618984,0.000304503447618984,0.000400848578887954,1.31640078962102,"Volatile"
"up2_X_moisture","t_hold","up2","Process",-3.16268972225898e-09,3.16268972225898e-09,1.18458386850065e-08,3.74549504544681,"Volatile"
"up2_X_moisture","D_b","up2","Process",-3.97997343018451e-09,3.97997343018451e-09,2.06781798251848e-08,5.19555725381466,"Volatile"
"up2_X_moisture","Tg_polymer","up2","Polymer",-1.50771603200903e-06,1.50771603200903e-06,5.17013508425423e-06,3.42911727042197,"Volatile"
"up2_X_moisture","n_flow","up2","Polymer",2.96095059840332e-05,2.96095059840332e-05,0.000131175375820517,4.43017779125572,"Volatile"
"up2_X_moisture","k_perm_mono","up2","Polymer",-0.00012279819885564,0.00012279819885564,0.00038275772830851,3.11696532909636,"Volatile"
"up2_X_moisture","k_perm_plast","up2","Polymer",-0.000275023135235243,0.000275023135235243,0.000487108727303252,1.77115545892749,"Volatile"
"up2_X_moisture","k_perm_bind","up2","Polymer",0.000159250691253529,0.000159250691253529,0.000409380555836538,2.5706673711375,"Volatile"
"up2_X_moisture","T_bp_solv","up2","Polymer",0.000160287038294092,0.000160287038294092,0.000449482549575191,2.80423516685415,"Volatile"
"up2_Perm_shell_rel","v_tip","up1","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","tau_mix","up1","Process",0.100207065748314,0.100207065748314,0.29015996238277,2.89560382010937,"Volatile"
"up2_Perm_shell_rel","P_mix","up1","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","T_mix","up1","Process",0.0557625310325507,0.0557625310325507,0.0990567628780598,1.77640363598698,"Volatile"
"up2_Perm_shell_rel","C_gas_diss_temp","up1","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","Q_gas","up1","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","Q_colloid","up1","Process",0.0534095002641152,0.0534095002641152,0.0885990569977249,1.65886324641859,"Volatile"
"up2_Perm_shell_rel","Q_template","up1","Process",-0.0544233937779517,0.0544233937779517,0.0826389928845377,1.51844615243412,"Volatile"
"up2_Perm_shell_rel","C_solid_mass","up1","Polymer",0.133795742458942,0.133795742458942,0.347004043481784,2.59353576656797,"Volatile"
"up2_Perm_shell_rel","C_temp_mass","up1","Polymer",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","D_particle","up1","Polymer",-0.0510117773380138,0.0510117773380138,0.110273986933058,2.16173583214639,"Volatile"
"up2_Perm_shell_rel","D_template","up1","Polymer",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","C_binder","up1","Polymer",-3.02582679693414,3.02582679693414,3.61527360920147,1.19480520592407,"Volatile"
"up2_Perm_shell_rel","C_monomer","up1","Polymer",2.06140973084199,2.06140973084199,2.6726880787231,1.2965341332853,"Volatile"
"up2_Perm_shell_rel","C_plasticizer","up1","Polymer",4.04662624854488,4.04662624854488,4.50936522501227,1.11435179530944,"Volatile"
"up2_Perm_shell_rel","C_surfactant","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","CMC","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","HLB","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","MW_surfactant","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","A_molecule","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","D_surf","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","ionic_strength","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","Delta_pH","up1","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","template_dose","up1","Polymer",0.573775057137129,0.573775057137129,1.98685927136725,3.46278432053278,"Volatile"
"up2_Perm_shell_rel","chi_template","up1","Polymer",-0.761578001001092,0.761578001001092,2.0545834660268,2.69779781365277,"Volatile"
"up2_Perm_shell_rel","ALR","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","P_atom_air","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","P_feed","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","mdot_L","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","sigma","up2","Surface",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","mu_L","up2","Polymer",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","T_dryer_in","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","mdot_gas_dry","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","Y_in","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","t_hold","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","D_b","up2","Process",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","Tg_polymer","up2","Polymer",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","n_flow","up2","Polymer",0,0,0,0,"No_interaction"
"up2_Perm_shell_rel","k_perm_mono","up2","Polymer",1.86894495418478,1.86894495418478,1.51686091980542,0.811613480862025,"Complex"
"up2_Perm_shell_rel","k_perm_plast","up2","Polymer",2.0214453545116,2.0214453545116,1.86641857279875,0.923308942600474,"Complex"
"up2_Perm_shell_rel","k_perm_bind","up2","Polymer",-2.62423284873674,2.62423284873674,3.0527899842942,1.16330758749695,"Volatile"
"up2_Perm_shell_rel","T_bp_solv","up2","Polymer",0,0,0,0,"No_interaction"
"up2_D_pore_um","v_tip","up1","Process",0.0515789893702577,0.051686141425447,0.203412451404693,3.93553176528177,"Volatile"
"up2_D_pore_um","tau_mix","up1","Process",0.000281403978114307,0.00275589414687481,0.00900625630932067,3.26799790896679,"Volatile"
"up2_D_pore_um","P_mix","up1","Process",0.000240418724026858,0.000242541291084728,0.000686035970461298,2.82853268980761,"Volatile"
"up2_D_pore_um","T_mix","up1","Process",-0.00967578556816019,0.00967585677420402,0.0166805003909973,1.72393006430891,"Volatile"
"up2_D_pore_um","C_gas_diss_temp","up1","Process",0.000124197789668431,0.000124198046869336,0.000656387696085597,5.28500819965516,"Volatile"
"up2_D_pore_um","Q_gas","up1","Process",0.00985589602384675,0.00986127225308914,0.0535604773442037,5.43139627114801,"Volatile"
"up2_D_pore_um","Q_colloid","up1","Process",0.0366702536778107,0.0368906740062696,0.0828630571925919,2.2461789984783,"Volatile"
"up2_D_pore_um","Q_template","up1","Process",-0.0840565688323092,0.0840714397969528,0.170302151716551,2.02568377712884,"Volatile"
"up2_D_pore_um","C_solid_mass","up1","Polymer",0.0955346707854297,0.0957337357071031,0.128694853723967,1.34429992492624,"Volatile"
"up2_D_pore_um","C_temp_mass","up1","Polymer",-9.9058389111765e-09,9.90598260734258e-09,5.42367680393988e-08,5.47515276265447,"Volatile"
"up2_D_pore_um","D_particle","up1","Polymer",0.00139119003026095,0.00149759940520863,0.00558347498065506,3.72828338555412,"Volatile"
"up2_D_pore_um","D_template","up1","Polymer",0.866555147785052,0.866555147785052,0.337659396059806,0.389657134831957,"Complex"
"up2_D_pore_um","C_binder","up1","Polymer",0.0202212899316848,0.0202212899316848,0.0244122561662492,1.20725513796217,"Volatile"
"up2_D_pore_um","C_monomer","up1","Polymer",-0.0211048279445476,0.0211104853999475,0.0407207901605306,1.92893670557816,"Volatile"
"up2_D_pore_um","C_plasticizer","up1","Polymer",-0.0156386400250507,0.0156387005939119,0.0270694171297679,1.73092495551107,"Volatile"
"up2_D_pore_um","C_surfactant","up1","Surface",-0.386347636897741,0.386347636897745,0.438444684275801,1.13484500072624,"Volatile"
"up2_D_pore_um","CMC","up1","Surface",-5.60521007217929e-06,5.60615422248908e-06,2.12281449461078e-05,3.78657883883235,"Volatile"
"up2_D_pore_um","HLB","up1","Surface",0.000169566970947671,0.000210633291791395,0.00100312128652175,4.76240616091784,"Volatile"
"up2_D_pore_um","MW_surfactant","up1","Surface",0.211014224112881,0.211014224118776,0.3198993166954,1.51600830717144,"Volatile"
"up2_D_pore_um","A_molecule","up1","Surface",-0.189364934105072,0.189364934105112,0.337039083156916,1.77983893770868,"Volatile"
"up2_D_pore_um","D_surf","up1","Surface",-7.87987954053992e-10,1.288598390492e-09,4.16980297490888e-09,3.23592129687264,"Volatile"
"up2_D_pore_um","ionic_strength","up1","Surface",0.0453507387641025,0.0461903921053608,0.107919052642038,2.33639611449656,"Volatile"
"up2_D_pore_um","Delta_pH","up1","Surface",-0.0830946565766531,0.0834499808639104,0.167389133721373,2.00586185866657,"Volatile"
"up2_D_pore_um","template_dose","up1","Polymer",0.000669212181685742,0.0124662770550728,0.0337656801266001,2.70856166419469,"Volatile"
"up2_D_pore_um","chi_template","up1","Polymer",0.000274557655813261,0.00257068043873303,0.00527295316201836,2.05118967047384,"Volatile"
"up2_D_pore_um","ALR","up2","Process",1.5487279144318e-09,1.5487279144318e-09,6.07453414608267e-09,3.92227329892954,"Volatile"
"up2_D_pore_um","P_atom_air","up2","Process",3.46726550054521e-08,3.46726550054521e-08,1.8690533664704e-07,5.39056892579035,"Volatile"
"up2_D_pore_um","P_feed","up2","Process",4.00440049328395e-07,4.00440049328395e-07,2.19200256574688e-06,5.47398435651787,"Volatile"
"up2_D_pore_um","mdot_L","up2","Process",0.000600852949638756,0.000958207527057076,0.00410679033689101,4.28590907598495,"Volatile"
"up2_D_pore_um","sigma","up2","Surface",-4.11465870914229e-07,4.11465870914229e-07,2.24776739896295e-06,5.46282828748025,"Volatile"
"up2_D_pore_um","mu_L","up2","Polymer",0.00160186606779687,0.00160186606779687,0.00315936255704879,1.97230131817077,"Volatile"
"up2_D_pore_um","T_dryer_in","up2","Process",-0.00229678919832435,0.00249803409490705,0.0055286013834582,2.21318091483612,"Volatile"
"up2_D_pore_um","mdot_gas_dry","up2","Process",-0.000840859750870838,0.00110987173493588,0.00381555548384836,3.43783462876349,"Volatile"
"up2_D_pore_um","Y_in","up2","Process",-0.000673973982354009,0.000673973982354009,0.00270856821214568,4.01880233222858,"Volatile"
"up2_D_pore_um","t_hold","up2","Process",0.793790422465563,0.793790422465563,0.492173571707955,0.62002961711132,"Complex"
"up2_D_pore_um","D_b","up2","Process",-5.24460201683896e-05,5.24460201683896e-05,0.000115432028675267,2.20096831570149,"Volatile"
"up2_D_pore_um","Tg_polymer","up2","Polymer",-4.86045186715398e-05,0.000489865904457975,0.00136405472010073,2.78454717441505,"Volatile"
"up2_D_pore_um","n_flow","up2","Polymer",-9.56366864914478e-08,9.56366864914478e-08,4.10285368228081e-07,4.29004164907752,"Volatile"
"up2_D_pore_um","k_perm_mono","up2","Polymer",-0.0179483927344173,0.0179483927344173,0.0292193213435034,1.6279631149074,"Volatile"
