"output","factor","type","mu","mu.star","sigma","sigma_mu_ratio","interaction_type"
"Omega_struct_z","C_solid_mass","Process",-0.0303206164059596,0.034555760675162,0.0474693782324095,1.37370375604348,"Volatile"
"Omega_struct_z","T_system","Process",-0.100094095369413,0.10054772603664,0.0912402456586919,0.907432214085515,"Complex"
"Omega_struct_z","mdot_gas_dry","Process",-0.0770489151347344,0.0770489151347344,0.0722438656586138,0.937636377258291,"Complex"
"Omega_struct_z","Y_in","Process",0.0033595216685361,0.0033595216685361,0.00953358532545056,2.8377805729721,"Volatile"
"Omega_struct_z","T_feed","Process",0.00962932732950086,0.0227931467118412,0.0354079349370918,1.55344654183694,"Volatile"
"Omega_struct_z","t_hold","Process",8.67920264837711e-07,1.77542544731781e-06,6.3336887807529e-06,3.56742029935495,"Volatile"
"Omega_struct_z","C_monomer","Polymer",0.0107789849427327,0.0108191693639017,0.0151387272842766,1.39925042071965,"Volatile"
"Omega_struct_z","C_plasticizer","Polymer",0.0245746768275002,0.0245746768275002,0.0289469099429776,1.1779161999227,"Volatile"
"Omega_struct_z","C_binder","Polymer",-0.00319679422004981,0.00888038411486338,0.020137169751888,2.26760120862158,"Volatile"
"Omega_struct_z","C_surfactant","Surface",0.0138386191435694,0.0140674205937739,0.0269709997104178,1.91726688845537,"Volatile"
"Omega_struct_z","Delta_pH","Surface",0.0043548179654693,0.0043548179654693,0.00523197869670066,1.20142305331397,"Volatile"
"Omega_struct_z","I_strength","Surface",-0.00229852312994501,0.0023008060434979,0.00342614290034129,1.48910548545524,"Volatile"
"Omega_struct_z","Tg_polymer","Polymer",0.000400180034469407,0.00431137489810404,0.0176938820437614,4.10399987520047,"Volatile"
"Omega_struct_z","n_flow","Polymer",6.95836018057297e-05,0.000164210763592181,0.000838455472611453,5.10597146173538,"Volatile"
"Omega_struct_z","k_perm_mono","Polymer",0.00800074932421438,0.00800885412114155,0.0173135722101213,2.16180391704444,"Volatile"
"Omega_struct_z","k_perm_plast","Polymer",0.01489664532655,0.0149205805837684,0.0349466059010023,2.34217466973233,"Volatile"
"Omega_struct_z","k_perm_bind","Polymer",-0.00576694024699808,0.00583673581176812,0.0133718402285038,2.29097918078513,"Volatile"
"Omega_struct_z","phi_emulsion","Polymer",-0.0152359388269898,0.0236446167146981,0.0446925193570203,1.89017736664085,"Volatile"
"Omega_struct_z","D_template","Process",0.000245332840398711,0.000287325242795901,0.000576590440408767,2.00675177300152,"Volatile"
"Omega_struct_z","T_bp_solv","Process",0.0215602187237852,0.0215608295620144,0.0459797517804655,2.13255949397569,"Volatile"
"phi_porosity_z","ALR","Process",-0.00851769072053456,0.0087072824309058,0.0127150438644893,1.46027695384707,"Volatile"
"phi_porosity_z","P_system","Process",-0.00123621434467458,0.0024075984351756,0.0040598834734138,1.68627932885232,"Volatile"
"phi_porosity_z","P_feed","Process",-0.00523534018425423,0.00863667284554434,0.0141648287821792,1.64007934947853,"Volatile"
"phi_porosity_z","mdot_L","Process",-0.0638680882538265,0.0829498224843706,0.123893946387794,1.49360110337955,"Volatile"
"phi_porosity_z","sigma","Surface",-0.00154900938962591,0.00281390603020161,0.005016825481779,1.78286887619327,"Volatile"
"phi_porosity_z","mu_L","Process",0.0723724698739665,0.0723724698739665,0.0603906985575774,0.834442967923371,"Complex"
"phi_porosity_z","rho_L","Process",0.00221218853711781,0.00378336312549669,0.00831519553098373,2.19783173202337,"Volatile"
"phi_porosity_z","alpha_g_0","Process",0.0160443092505973,0.0162976089913398,0.031808015256946,1.95169826898216,"Volatile"
"phi_porosity_z","D_b","Process",-0.00903062602198556,0.009038527177172,0.0133686465596827,1.47907355895848,"Volatile"
"phi_porosity_z","C_solid_mass","Process",0.0615201542653389,0.0623787264900895,0.0786492037172199,1.26083375122632,"Volatile"
"phi_porosity_z","T_system","Process",0.170348015126453,0.184648432813813,0.167104851210861,0.904989274289475,"Complex"
"phi_porosity_z","mdot_gas_dry","Process",0.109697679693077,0.124319239314049,0.144190552216616,1.15984101103104,"Volatile"
"phi_porosity_z","Y_in","Process",-0.00289422085552483,0.00289422085552483,0.00725587663045616,2.50702243977176,"Volatile"
"phi_porosity_z","T_feed","Process",-0.000802601546146084,0.0293197461664268,0.0452256342082461,1.54249746745873,"Volatile"
"phi_porosity_z","t_hold","Process",-0.00972840689197157,0.00972840689197157,0.0130366396904041,1.34005904925324,"Volatile"
"phi_porosity_z","C_monomer","Polymer",-0.0141232693855252,0.0141232693855252,0.0140885536444062,0.997541947252341,"Complex"
"phi_porosity_z","C_plasticizer","Polymer",-0.043292150586717,0.043292150586717,0.0574763011463294,1.3276379289867,"Volatile"
"phi_porosity_z","C_binder","Polymer",0.011338535840945,0.0117959086313232,0.0143137984391269,1.21345450244652,"Volatile"
"phi_porosity_z","C_surfactant","Surface",0.0200677608095799,0.0211204067378081,0.0228170253711492,1.0803307746107,"Volatile"
"phi_porosity_z","Delta_pH","Surface",-0.00254139399910613,0.00280181740978889,0.00363155704287805,1.29614336401446,"Volatile"
"phi_porosity_z","I_strength","Surface",0.00133668811491871,0.00158577889215985,0.00232483457059646,1.46605216029203,"Volatile"
"phi_porosity_z","Tg_polymer","Polymer",0.0145603185483576,0.0145603185483576,0.0372833211783195,2.560611641462,"Volatile"
"phi_porosity_z","n_flow","Polymer",0.0161305930363871,0.0185747706701448,0.0430925992644302,2.31995323278435,"Volatile"
"phi_porosity_z","k_perm_mono","Polymer",-0.0111074503834213,0.0111645448139422,0.0145339400958307,1.30179423684886,"Volatile"
"phi_porosity_z","k_perm_plast","Polymer",-0.0215672036599052,0.0218249949583384,0.0284760283824298,1.30474386989722,"Volatile"
"phi_porosity_z","k_perm_bind","Polymer",0.00938416859221582,0.00987855013122074,0.0134893672525472,1.36552095938802,"Volatile"
"phi_porosity_z","phi_emulsion","Polymer",0.142182912548349,0.143520258553175,0.0991773288234584,0.69103365492275,"Complex"
"phi_porosity_z","D_template","Process",0.000734570434296982,0.000765275471598312,0.00203530011849765,2.65956533827856,"Volatile"
"phi_porosity_z","T_bp_solv","Process",-0.0503167881899476,0.0781901918653832,0.107874165289004,1.37963806860491,"Volatile"
"rho_tapped","ALR","Process",-40.7505982079389,61.9018026121199,63.1558694908697,1.020258971885,"Volatile"
"rho_tapped","P_system","Process",-24.8362341132687,29.4463668604442,30.4199124262997,1.03306165308846,"Volatile"
"rho_tapped","P_feed","Process",-34.9207263879738,39.1749261776552,26.9545861664455,0.688057101734117,"Complex"
"rho_tapped","mdot_L","Process",-31.669581810214,64.5380187874271,88.2149988945377,1.36686871633133,"Volatile"
"rho_tapped","sigma","Surface",32.2117860481297,34.5679867070295,23.9503978600268,0.692849082100474,"Complex"
"rho_tapped","mu_L","Process",52.5779434795062,85.1368468261193,105.565834424698,1.23995471244433,"Volatile"
"rho_tapped","rho_L","Process",15.6914112483207,15.8067780411863,13.4954476592749,0.853775995595752,"Complex"
"rho_tapped","alpha_g_0","Process",-70.5517783976354,70.5517783976354,37.1004433930518,0.52586120769275,"Complex"
"rho_tapped","D_b","Process",5.30930581930688,5.35538325489474,8.50321534647417,1.58778838819843,"Volatile"
"rho_tapped","C_solid_mass","Process",104.416123753781,113.021685331841,86.346432178032,0.763981106143586,"Complex"
"rho_tapped","T_system","Process",-28.8904006833035,66.0069079999755,83.597045956205,1.26648934920927,"Volatile"
"rho_tapped","mdot_gas_dry","Process",33.2058301425371,68.0342492783889,89.7277902448933,1.3188620613382,"Volatile"
"rho_tapped","Y_in","Process",-1.5433771961487,2.57447821879738,9.47322324987065,3.67966727420824,"Volatile"
"rho_tapped","T_feed","Process",-10.5327551208836,45.5932999038166,66.038762237219,1.44843129092507,"Volatile"
"rho_tapped","t_hold","Process",6.36979649920561,6.36979649920561,6.90038563711625,1.08329765919159,"Volatile"
"rho_tapped","C_monomer","Polymer",6.61945990539783,9.12041647529503,18.3584606760932,2.01289718795427,"Volatile"
"rho_tapped","C_plasticizer","Polymer",9.06047209330152,16.5473256468576,22.0394840683053,1.33190610607767,"Volatile"
"rho_tapped","C_binder","Polymer",-4.1082152790346,14.5906693648204,38.9979109120344,2.67279793249666,"Volatile"
"rho_tapped","C_surfactant","Surface",-50.7411610353399,51.4737305508616,29.5480055186745,0.574040490216226,"Complex"
"rho_tapped","Delta_pH","Surface",1.90785159262041,1.92103596516167,2.89815797067835,1.50864326500751,"Volatile"
"rho_tapped","I_strength","Surface",-0.782042780411307,0.782042780411307,1.10622598069123,1.41453384443933,"Volatile"
"rho_tapped","Tg_polymer","Polymer",4.48495552318296,4.83654731509692,11.387859152421,2.35454310906348,"Volatile"
"rho_tapped","n_flow","Polymer",75.8017803119129,75.8033250723314,90.4135999875278,1.1927392353997,"Volatile"
"rho_tapped","k_perm_mono","Polymer",7.90420232062979,7.90420232062979,14.8455585389881,1.8781855444466,"Volatile"
"rho_tapped","k_perm_plast","Polymer",15.6711527925162,15.6711527925162,30.7952910572595,1.9650941743077,"Volatile"
"rho_tapped","k_perm_bind","Polymer",-7.78641071544261,7.78641071544261,13.2741814750598,1.70478824713593,"Volatile"
"rho_tapped","phi_emulsion","Polymer",-39.4622870515682,61.5311585205005,62.8217323687279,1.02097431414033,"Volatile"
"rho_tapped","D_template","Process",-2.1222536601202,2.14661161862626,3.3914641570798,1.57991512188413,"Volatile"
"rho_tapped","T_bp_solv","Process",52.5219458576629,59.5687964698269,72.2330334530623,1.21259850347405,"Volatile"
"Tg_product_K","ALR","Process",3.66527427059244,3.66527427059244,9.03100728106131,2.46393765222966,"Volatile"
"Tg_product_K","P_system","Process",1.64609067109652,1.79141355262376,4.68353913607046,2.61443770435409,"Volatile"
"Tg_product_K","P_feed","Process",0.58986804179645,0.58986804179645,2.28164247295522,3.86805575363339,"Volatile"
"Tg_product_K","mdot_L","Process",-25.7168718799968,25.7168718799968,36.3090632127659,1.4118771280658,"Volatile"
"Tg_product_K","sigma","Surface",-0.852942732649821,1.68397580246182,4.05084383870776,2.40552378055895,"Volatile"
"Tg_product_K","mu_L","Process",-11.7853709064558,11.7853709064558,21.6026863240894,1.83300860834646,"Volatile"
"Tg_product_K","rho_L","Process",1.41889026714777,2.61799493643443,3.92164268886524,1.49795655991845,"Volatile"
"Tg_product_K","alpha_g_0","Process",2.50573047302452,2.50573047302452,5.6551580948975,2.2568900190097,"Volatile"
"Tg_product_K","D_b","Process",-0.0722817972671591,0.0734161682244965,0.258298619450874,3.51827976994157,"Volatile"
"Tg_product_K","C_solid_mass","Process",57.1593566310611,57.9736922802956,40.1824474371161,0.693115202027137,"Complex"
"Tg_product_K","T_system","Process",51.3321570333618,51.3321570333618,46.4615388227563,0.905115652797524,"Complex"
"Tg_product_K","mdot_gas_dry","Process",41.7890157895556,41.7890157895556,46.8340123927795,1.12072542288696,"Volatile"
"Tg_product_K","Y_in","Process",-0.731181654458463,0.731181654458463,3.51665402706878,4.8095490438328,"Volatile"
"Tg_product_K","T_feed","Process",11.2153813521167,12.6430253254761,22.2957523166257,1.76348237408803,"Volatile"
"Tg_product_K","t_hold","Process",-0.0262052226222914,0.0262052226222914,0.0931975156425091,3.55644815485104,"Volatile"
"Tg_product_K","C_monomer","Polymer",-6.60424155945127,7.4829926694603,6.66307374688732,0.890429008982028,"Complex"
"Tg_product_K","C_plasticizer","Polymer",-31.1004128103875,31.4166164763106,21.3020537926074,0.678050540823517,"Complex"
"Tg_product_K","C_binder","Polymer",-3.61138662010421,3.61138662010421,9.76843024496372,2.70489739054354,"Volatile"
"Tg_product_K","C_surfactant","Surface",1.14694601752494,1.18078248388504,2.43039663082457,2.05829326230181,"Volatile"
"Tg_product_K","Delta_pH","Surface",0.221391320824774,0.221391320824774,0.946369096154419,4.27464406747655,"Volatile"
"Tg_product_K","I_strength","Surface",-0.0429934937915314,0.0429934937915314,0.191140462705817,4.44579972106073,"Volatile"
"Tg_product_K","Tg_polymer","Polymer",51.4389009470447,51.4389009470447,23.2824642610184,0.452623672597268,"Complex"
"Tg_product_K","n_flow","Polymer",-7.4549995565518,7.4549995565518,16.6935619750306,2.23924385888924,"Volatile"
"Tg_product_K","k_perm_mono","Polymer",0.874414397736234,0.874414397736234,4.64300138332413,5.30984095795353,"Volatile"
"Tg_product_K","k_perm_plast","Polymer",1.96104729123418,1.96104729123418,5.71688665210703,2.91522120739328,"Volatile"
"Tg_product_K","k_perm_bind","Polymer",-1.74264884961906,1.74264884961906,4.54169345150587,2.60620115894186,"Volatile"
"Tg_product_K","phi_emulsion","Polymer",-29.7893533945437,30.3121702415879,33.775602783154,1.11425881136067,"Volatile"
"Tg_product_K","D_template","Process",0.121729191924816,0.122090666589806,0.529095029990642,4.3336238941857,"Volatile"
"Tg_product_K","T_bp_solv","Process",-28.6803415305537,28.6803415305537,36.0389460106332,1.25657311201264,"Volatile"
"X_moisture","ALR","Process",-0.100949273281599,0.100949273281599,0.160422039410368,1.58913515863427,"Volatile"
"X_moisture","P_system","Process",-0.0220574496885346,0.0253033267538896,0.0474167665456144,1.87393408806712,"Volatile"
"X_moisture","P_feed","Process",-0.0299537126626841,0.0299537126626841,0.0586698607077864,1.95868409931288,"Volatile"
"X_moisture","mdot_L","Process",0.295911213757526,0.295911213757526,0.451345406405948,1.52527307321238,"Volatile"
"X_moisture","sigma","Surface",0.0203452535695037,0.0303699730327141,0.0597505246441817,1.96742106355574,"Volatile"
"X_moisture","mu_L","Process",0.161848890726999,0.161848890726999,0.265624729574862,1.64118968243599,"Volatile"
"X_moisture","rho_L","Process",0.0151033616949995,0.0178772303718504,0.0607170810959113,3.3963360002071,"Volatile"
"X_moisture","alpha_g_0","Process",-0.0278419493404081,0.035349132661418,0.0855202414387441,2.41930239867202,"Volatile"
"X_moisture","D_b","Process",0.0018622115978377,0.00199590240441573,0.00489560054252071,2.45282561496479,"Volatile"
"X_moisture","C_solid_mass","Process",-0.033980749589168,0.132533164832273,0.270153741483194,2.03838595286762,"Volatile"
"X_moisture","T_system","Process",-0.177021781304853,0.177021781304853,0.298822381829931,1.68805431527843,"Volatile"
"X_moisture","mdot_gas_dry","Process",-0.308068440256289,0.308068440256289,0.448156866979398,1.45473150903275,"Volatile"
"X_moisture","Y_in","Process",0.00487547134358847,0.00487547134358847,0.0157099094501118,3.22223398375036,"Volatile"
"X_moisture","T_feed","Process",-0.161299778718504,0.194409784504953,0.361207225025189,1.85796834220546,"Volatile"
"X_moisture","t_hold","Process",0.00253549796033347,0.00253549796033347,0.00517379245356797,2.04054293653918,"Volatile"
"X_moisture","C_monomer","Polymer",-0.0172375584975593,0.0172375584975593,0.0356310083792015,2.0670565604895,"Volatile"
"X_moisture","C_plasticizer","Polymer",-0.0174273529760665,0.0174273529760665,0.0496201334952337,2.84725589499327,"Volatile"
"X_moisture","C_binder","Polymer",0.0238096462276155,0.0238096462276155,0.0620563769865462,2.60635443270763,"Volatile"
"X_moisture","C_surfactant","Surface",-0.0251836047362154,0.0316944556455817,0.0847696107978604,2.6745880019453,"Volatile"
"X_moisture","Delta_pH","Surface",-0.000846543330359479,0.000846543330359479,0.00235810793577305,2.78557263545116,"Volatile"
"X_moisture","I_strength","Surface",0.0003397246831544,0.0003397246831544,0.00116413796960612,3.4267100017488,"Volatile"
"X_moisture","Tg_polymer","Polymer",0,0,0,0,"No_interaction"
"X_moisture","n_flow","Polymer",0.0984802342860899,0.0984802342860899,0.229547988216529,2.33090416448117,"Volatile"
"X_moisture","k_perm_mono","Polymer",-0.00928573203391837,0.00928573203391837,0.0255212951529856,2.74844191710066,"Volatile"
"X_moisture","k_perm_plast","Polymer",-0.0233465873387515,0.0233465873387515,0.0634591258492742,2.71813284436404,"Volatile"
"X_moisture","k_perm_bind","Polymer",0.0127622981266791,0.0127622981266791,0.0305323737803952,2.39238838313677,"Volatile"
"X_moisture","phi_emulsion","Polymer",-0.00701369861765288,0.087546672842616,0.23137163313879,2.64283753598186,"Volatile"
"X_moisture","D_template","Process",-0.000710748782440239,0.000801758747840037,0.00215959725641482,2.69357492167418,"Volatile"
"X_moisture","T_bp_solv","Process",0.044912345744452,0.044912345744452,0.107773390323465,2.39963841872539,"Volatile"
"Perm_shell_rel","ALR","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","P_system","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","P_feed","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","mdot_L","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","sigma","Surface",0,0,0,0,"No_interaction"
"Perm_shell_rel","mu_L","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","rho_L","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","alpha_g_0","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","D_b","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","C_solid_mass","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","T_system","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","mdot_gas_dry","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","Y_in","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","T_feed","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","t_hold","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","C_monomer","Polymer",3.14125948181307,3.14125948181307,4.36872021138296,1.39075432535151,"Volatile"
"Perm_shell_rel","C_plasticizer","Polymer",6.18043160120651,6.18043160120651,7.36342613872143,1.19140969657912,"Volatile"
"Perm_shell_rel","C_binder","Polymer",-2.50384761915014,2.50384761915014,3.36851234293747,1.34533440340943,"Volatile"
"Perm_shell_rel","C_surfactant","Surface",0,0,0,0,"No_interaction"
"Perm_shell_rel","Delta_pH","Surface",0,0,0,0,"No_interaction"
"Perm_shell_rel","I_strength","Surface",0,0,0,0,"No_interaction"
"Perm_shell_rel","Tg_polymer","Polymer",0,0,0,0,"No_interaction"
"Perm_shell_rel","n_flow","Polymer",0,0,0,0,"No_interaction"
"Perm_shell_rel","k_perm_mono","Polymer",2.7315558640305,2.7315558640305,4.27222466416503,1.56402609971199,"Volatile"
"Perm_shell_rel","k_perm_plast","Polymer",5.90067677656543,5.90067677656543,7.88894826941455,1.33695651670763,"Volatile"
"Perm_shell_rel","k_perm_bind","Polymer",-3.12577354773706,3.12577354773706,4.92021986265496,1.57408071554544,"Volatile"
"Perm_shell_rel","phi_emulsion","Polymer",0,0,0,0,"No_interaction"
"Perm_shell_rel","D_template","Process",0,0,0,0,"No_interaction"
"Perm_shell_rel","T_bp_solv","Process",0,0,0,0,"No_interaction"
"D_pore_um","ALR","Process",6.00333005872311e-05,6.00333005872311e-05,0.000321609694192579,5.35718827795026,"Volatile"
"D_pore_um","P_system","Process",2.4064579765252e-05,2.48801131379336e-05,0.000120608963504417,4.84760510676819,"Volatile"
"D_pore_um","P_feed","Process",0.000128369776434786,0.000128369776434786,0.000663224019777438,5.16651222894639,"Volatile"
"D_pore_um","mdot_L","Process",-0.0750471560691524,0.166371937766579,0.236082406782579,1.4190037692162,"Volatile"
"D_pore_um","sigma","Surface",6.28538828177686e-05,0.000101636299237653,0.000647390492719598,6.3696779356933,"Volatile"
"D_pore_um","mu_L","Process",0.0934178782977619,0.0939414652426588,0.11198965565124,1.19212166173863,"Volatile"
"D_pore_um","rho_L","Process",-0.00106553424997342,0.00189660393724639,0.00309800833373988,1.63345033346169,"Volatile"
"D_pore_um","alpha_g_0","Process",0.000227282166728378,0.000295792283859353,0.000565853257449909,1.91300885224906,"Volatile"
"D_pore_um","D_b","Process",-0.000578151794958635,0.000695978012055511,0.00245110102796429,3.52180813977898,"Volatile"
"D_pore_um","C_solid_mass","Process",0.124490339009177,0.14172809479841,0.303038975823165,2.13817151958614,"Volatile"
"D_pore_um","T_system","Process",0.14523187324292,0.246383221345016,0.368377186972343,1.49513909657223,"Volatile"
"D_pore_um","mdot_gas_dry","Process",0.127833845089197,0.265555842215772,0.480059260423586,1.80775258573873,"Volatile"
"D_pore_um","Y_in","Process",-0.0102427132940561,0.0102427132940561,0.0218582601546553,2.13403026396724,"Volatile"
"D_pore_um","T_feed","Process",-0.0360075212549961,0.0806380745529759,0.161307236152826,2.00038551325842,"Volatile"
"D_pore_um","t_hold","Process",0.590630502942933,0.590630502942933,0.706715219700445,1.1965437209543,"Volatile"
"D_pore_um","C_monomer","Polymer",-0.130754681918472,0.130754681918472,0.175172739952028,1.33970529683405,"Volatile"
"D_pore_um","C_plasticizer","Polymer",-0.378791803242651,0.378791803242651,0.532980901634468,1.40705500243638,"Volatile"
"D_pore_um","C_binder","Polymer",0.108033908612651,0.113817572826938,0.16628036753004,1.46093756350677,"Volatile"
"D_pore_um","C_surfactant","Surface",-0.133107177253422,0.173816328557078,0.340315221602376,1.95790133428473,"Volatile"
"D_pore_um","Delta_pH","Surface",-0.0024957835930476,0.00717309825480216,0.0137556181082747,1.91766759908325,"Volatile"
"D_pore_um","I_strength","Surface",0.000798976537930554,0.00715737666550154,0.0178685909620342,2.49652795949117,"Volatile"
"D_pore_um","Tg_polymer","Polymer",0.00977972830822958,0.00977972830822958,0.0510722108281908,5.22225252262007,"Volatile"
"D_pore_um","n_flow","Polymer",-0.000867129506923657,0.000867129506923657,0.00657490308236839,7.58237729182391,"Volatile"
"D_pore_um","k_perm_mono","Polymer",-0.115187027162614,0.119663473345241,0.168170231748332,1.40535977309587,"Volatile"
"D_pore_um","k_perm_plast","Polymer",-0.245332641040772,0.24650331431869,0.362097081337252,1.46893392625593,"Volatile"
"D_pore_um","k_perm_bind","Polymer",0.0891424290199085,0.0901571003929227,0.11344402400852,1.25829273029088,"Volatile"
"D_pore_um","phi_emulsion","Polymer",0.0176755889278074,0.0249218208904213,0.0518450041719361,2.08030562453254,"Volatile"
"D_pore_um","D_template","Process",9.31566546145868,9.31566546145868,4.57226624434422,0.490814774667561,"Complex"
"D_pore_um","T_bp_solv","Process",0.0943484246922842,0.0943484246922842,0.242604978303069,2.57137285645543,"Volatile"
"solv_retained","ALR","Process",0,0,0,0,"No_interaction"
"solv_retained","P_system","Process",0,0,0,0,"No_interaction"
"solv_retained","P_feed","Process",0,0,0,0,"No_interaction"
"solv_retained","mdot_L","Process",0.352728388983676,0.352728388983676,0.511893113928966,1.45123877157689,"Volatile"
"solv_retained","sigma","Surface",0,0,0,0,"No_interaction"
"solv_retained","mu_L","Process",0,0,0,0,"No_interaction"
"solv_retained","rho_L","Process",0.00516251436718146,0.00516251436718146,0.0142980050162961,2.76958164168796,"Volatile"
"solv_retained","alpha_g_0","Process",0,0,0,0,"No_interaction"
"solv_retained","D_b","Process",0,0,0,0,"No_interaction"
"solv_retained","C_solid_mass","Process",-0.0951453817872596,0.0951453817872596,0.205482739372239,2.15967118437433,"Volatile"
"solv_retained","T_system","Process",-0.708247967085176,0.708247967085176,0.661399842495202,0.933853499385561,"Complex"
"solv_retained","mdot_gas_dry","Process",-0.559746724483032,0.559746724483032,0.59757677378265,1.06758422630263,"Volatile"
"solv_retained","Y_in","Process",0,0,0,0,"No_interaction"
"solv_retained","T_feed","Process",-0.276315191052885,0.276315191052885,0.405866053291804,1.46885175492984,"Volatile"
"solv_retained","t_hold","Process",0,0,0,0,"No_interaction"
"solv_retained","C_monomer","Polymer",0,0,0,0,"No_interaction"
"solv_retained","C_plasticizer","Polymer",0,0,0,0,"No_interaction"
"solv_retained","C_binder","Polymer",0,0,0,0,"No_interaction"
"solv_retained","C_surfactant","Surface",0,0,0,0,"No_interaction"
"solv_retained","Delta_pH","Surface",0,0,0,0,"No_interaction"
"solv_retained","I_strength","Surface",0,0,0,0,"No_interaction"
"solv_retained","Tg_polymer","Polymer",0,0,0,0,"No_interaction"
"solv_retained","n_flow","Polymer",0,0,0,0,"No_interaction"
"solv_retained","k_perm_mono","Polymer",0,0,0,0,"No_interaction"
"solv_retained","k_perm_plast","Polymer",0,0,0,0,"No_interaction"
"solv_retained","k_perm_bind","Polymer",0,0,0,0,"No_interaction"
"solv_retained","phi_emulsion","Polymer",-0.0444352179796395,0.0444352179796395,0.0973876833299151,2.1916778572919,"Volatile"
"solv_retained","D_template","Process",0,0,0,0,"No_interaction"
"solv_retained","T_bp_solv","Process",0.531574599668594,0.531574599668594,0.528947341101093,0.9950575919746,"Complex"
"f_burst_solv","ALR","Process",-0.000155217209580066,0.000155217209580066,0.000644739610425353,4.1537894681245,"Volatile"
"f_burst_solv","P_system","Process",-7.04900046692362e-05,7.14582578391688e-05,0.000420523420638715,5.88488207458384,"Volatile"
"f_burst_solv","P_feed","Process",-0.000398329639171244,0.000398329639171244,0.00236255634055332,5.93115878966175,"Volatile"
"f_burst_solv","mdot_L","Process",-0.136815969802178,0.136815969802178,0.245250162067384,1.79255508272894,"Volatile"
"f_burst_solv","sigma","Surface",2.69916390708655e-05,0.000112634377928346,0.000572110882336993,5.07936291618663,"Volatile"
"f_burst_solv","mu_L","Process",0.0238609739044318,0.0238609739044318,0.0697024491010547,2.92119045015629,"Volatile"
"f_burst_solv","rho_L","Process",-0.000895965253041795,0.000899405211678474,0.0017751285026385,1.97366935346722,"Volatile"
"f_burst_solv","alpha_g_0","Process",-0.000148001187472345,0.000364188391650013,0.00162714991271274,4.46787967441982,"Volatile"
"f_burst_solv","D_b","Process",-0.000207425419004126,0.000207712373261144,0.000823101147620314,3.96269675560193,"Volatile"
"f_burst_solv","C_solid_mass","Process",0.0325835782281874,0.0325836013438866,0.0716555518106581,2.19912928145686,"Volatile"
"f_burst_solv","T_system","Process",0.215864170238435,0.215864170238435,0.372963272563471,1.72776830981959,"Volatile"
"f_burst_solv","mdot_gas_dry","Process",0.110996507164952,0.110996507164952,0.271274797024685,2.44399399542855,"Volatile"
"f_burst_solv","Y_in","Process",-3.67134466976852e-05,4.02485616419807e-05,8.40283447119814e-05,2.08773534466724,"Volatile"
"f_burst_solv","T_feed","Process",0.0134733029795299,0.0134988646084154,0.0279383076108245,2.06967833379166,"Volatile"
"f_burst_solv","t_hold","Process",7.54344124649075e-06,7.54344124649075e-06,4.28928418052042e-05,5.68611067596744,"Volatile"
"f_burst_solv","C_monomer","Polymer",-0.00779021359436537,0.0148280199466314,0.0412570514762424,2.78237091835144,"Volatile"
"f_burst_solv","C_plasticizer","Polymer",-0.012627568042742,0.0337043267280703,0.0773690261812999,2.29552207956921,"Volatile"
"f_burst_solv","C_binder","Polymer",0.0355706336974108,0.0355706336974108,0.0800915279262289,2.25161937252917,"Volatile"
"f_burst_solv","C_surfactant","Surface",-0.0439051619252227,0.0439051619252227,0.0970373229575884,2.21015750090748,"Volatile"
"f_burst_solv","Delta_pH","Surface",-0.00912678756498965,0.00946935563464177,0.0247481037824363,2.61349396276767,"Volatile"
"f_burst_solv","I_strength","Surface",0.0083784310972481,0.0084692850502269,0.0223321218620523,2.63683672584075,"Volatile"
"f_burst_solv","Tg_polymer","Polymer",-0.0138407014670221,0.0138407014670221,0.071414247071804,5.15972743447728,"Volatile"
"f_burst_solv","n_flow","Polymer",0.000590670227583312,0.000590670227583312,0.00424029603463214,7.1787874800818,"Volatile"
"f_burst_solv","k_perm_mono","Polymer",-0.0293890399834563,0.0293890399834563,0.0696855592946223,2.37114105577623,"Volatile"
"f_burst_solv","k_perm_plast","Polymer",-0.0444083199987173,0.0444083199987173,0.118541963432602,2.66936383623668,"Volatile"
"f_burst_solv","k_perm_bind","Polymer",0.0188389717109461,0.0188389717109461,0.0469474421068429,2.49203846298919,"Volatile"
"f_burst_solv","phi_emulsion","Polymer",0.00738334514715789,0.00794299349662539,0.0161823391180793,2.03730987882017,"Volatile"
"f_burst_solv","D_template","Process",-0.00087062768578449,0.000874553505159152,0.0026293029786921,3.00645182162253,"Volatile"
"f_burst_solv","T_bp_solv","Process",-0.121466905550572,0.121466905550572,0.21895327334219,1.80257554392897,"Volatile"
